Año,Región,Canal,Tipo,Métrica,A,B,C,D,E,AVG,AVG_otros,diferencia,diferencia_porcentaje
12,Latin America,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,0.0,777.0,0.0,0.0,155.4,194.25,-194.25,-1.0
12,Latin America,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,0.0,777.0,0.0,0.0,155.4,194.25,-194.25,-1.0
12,Latin America,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.0,0.609,0.0,0.0,0.1217999999999999,0.15225,-0.15225,-1.0
13,North America,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),65.0,63.0,66.5,61.0,68.0,64.7,65.625,-4.625,-0.0704761904761904
13,North America,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),5.0,4.0,3.0,4.0,5.0,4.2,4.25,-0.25,-0.0588235294117647
13,North America,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),5.0,5.8,5.8,5.3,6.3,5.640000000000001,5.7250000000000005,-0.4250000000000007,-0.0742358078602621
13,North America,1 - Mayorista,B - Calidad, Model Availability,199.9,297.8,249.8,200.0,250.0,239.5,249.375,-49.375,-0.1979949874686716
13,North America,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,3.0,2.0,2.0,2.0,2.2,2.25,-0.25,-0.1111111111111111
13,North America,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),6000.0,3000.0,7500.0,7500.0,7500.0,6300.0,6000.0,1500.0,0.25
13,North America,1 - Mayorista,C - Marketing, Retail Outlets,2340.0,908.0,2878.0,4956.0,3610.0,2938.4,2434.0,2522.0,1.0361544782251435
13,North America,1 - Mayorista,D - Imagen, Brand Advertising ($000s),18000.0,4000.0,14000.0,15000.0,13000.0,12800.0,12250.0,2750.0,0.2244897959183673
13,North America,1 - Mayorista,D - Imagen, Celebrity Appeal,85.0,110.0,60.0,175.0,60.0,98.0,78.75,96.25,1.2222222222222223
13,North America,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,North America,1 - Mayorista,E - Volumen, Pairs Demanded (000s),1668.0,1359.0,1777.0,3407.0,2274.0,2097.0,1769.5,1637.5,0.9254026561175474
13,North America,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),15.0,11.0,16.0,-63.0,20.0,-0.2,15.5,-78.5,-5.064516129032258
13,North America,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,1683.0,1370.0,1793.0,3344.0,2294.0,2096.8,1785.0,1559.0,0.8733893557422969
13,North America,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.1605,0.1307,0.171,0.319,0.2188,0.2,0.17025,0.14875,0.8737151248164463
13,North America,2 - Internet,A - Precio, Retail Price ($ per pair),95.0,90.0,93.0,99.0,97.0,94.8,93.75,5.25,0.056
13,North America,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),5.0,5.8,5.8,5.3,6.3,5.640000000000001,5.7250000000000005,-0.4250000000000007,-0.0742358078602621
13,North America,2 - Internet,B - Calidad, Model Availability,199.9,297.8,249.8,200.0,250.0,239.5,249.375,-49.375,-0.1979949874686716
13,North America,2 - Internet,C - Marketing, Free Shipping,1.0,0.0,0.0,1.0,0.0,0.4,0.25,0.75,3.0
13,North America,2 - Internet,D - Imagen, Search Engine Advert. ($000s),9000.0,4000.0,10500.0,13000.0,7750.0,8850.0,7812.5,5187.5,0.664
13,North America,2 - Internet,D - Imagen, Brand Advertising ($000s),18000.0,4000.0,14000.0,15000.0,13000.0,12800.0,12250.0,2750.0,0.2244897959183673
13,North America,2 - Internet,D - Imagen, Celebrity Appeal,85.0,110.0,60.0,175.0,60.0,98.0,78.75,96.25,1.2222222222222223
13,North America,2 - Internet,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,North America,2 - Internet,E - Volumen, Online Orders (000s),524.0,334.0,478.0,598.0,400.0,466.8,434.0,164.0,0.3778801843317972
13,North America,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,524.0,334.0,478.0,598.0,400.0,466.8,434.0,164.0,0.3778801843317972
13,North America,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.2245,0.1431,0.2048,0.2562,0.1714,0.2,0.18595,0.0702499999999999,0.3777897284216186
13,North America,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,45.0,42.0,0.0,0.0,17.4,21.75,-21.75,-1.0
13,North America,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.5,4.7,0.0,0.0,1.84,2.3,-2.3,-1.0
13,North America,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,524.0,1163.0,0.0,0.0,337.4,421.75,-421.75,-1.0
13,North America,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,273.0,1092.0,0.0,0.0,273.0,341.25,-341.25,-1.0
13,North America,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.2,0.8,0.0,0.0,0.2,0.25,-0.25,-1.0
13,Europe-Africa,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),69.0,67.0,68.0,64.0,70.0,67.6,68.5,-4.5,-0.0656934306569343
13,Europe-Africa,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),5.0,6.0,3.0,3.0,5.0,4.4,4.75,-1.75,-0.3684210526315789
13,Europe-Africa,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),4.8,5.4,5.7,5.6,6.5,5.6,5.6,0.0,0.0
13,Europe-Africa,1 - Mayorista,B - Calidad, Model Availability,200.0,299.4,250.0,191.4,249.9,238.14,249.825,-58.42499999999998,-0.2338637045932152
13,Europe-Africa,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,3.0,2.0,1.0,2.0,2.0,2.25,-1.25,-0.5555555555555556
13,Europe-Africa,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),7000.0,4000.0,7500.0,6000.0,6750.0,6250.0,6312.5,-312.5,-0.0495049504950495
13,Europe-Africa,1 - Mayorista,C - Marketing, Retail Outlets,4210.0,1628.0,2982.0,995.0,3144.0,2591.8,2991.0,-1996.0,-0.6673353393513874
13,Europe-Africa,1 - Mayorista,D - Imagen, Brand Advertising ($000s),15000.0,10000.0,14000.0,10000.0,13500.0,12500.0,13125.0,-3125.0,-0.238095238095238
13,Europe-Africa,1 - Mayorista,D - Imagen, Celebrity Appeal,65.0,185.0,50.0,150.0,45.0,99.0,86.25,63.75,0.7391304347826086
13,Europe-Africa,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,Europe-Africa,1 - Mayorista,E - Volumen, Pairs Demanded (000s),2202.0,1628.0,1931.0,1385.0,2034.0,1836.0,1948.75,-563.75,-0.2892880051314945
13,Europe-Africa,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),219.0,257.0,-108.0,-405.0,-55.0,-18.4,78.25,-483.25,-6.175718849840256
13,Europe-Africa,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,2421.0,1885.0,1823.0,980.0,1979.0,1817.6,2027.0,-1047.0,-0.5165268870251604
13,Europe-Africa,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.2664,0.2074,0.2006,0.1078,0.2178,0.2,0.22305,-0.1152499999999999,-0.516700291414481
13,Europe-Africa,2 - Internet,A - Precio, Retail Price ($ per pair),98.5,100.0,96.0,104.0,101.0,99.9,98.875,5.125,0.0518331226295828
13,Europe-Africa,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),4.8,5.4,5.7,5.6,6.5,5.6,5.6,0.0,0.0
13,Europe-Africa,2 - Internet,B - Calidad, Model Availability,200.0,299.4,250.0,191.4,249.9,238.14,249.825,-58.42499999999998,-0.2338637045932152
13,Europe-Africa,2 - Internet,C - Marketing, Free Shipping,1.0,1.0,0.0,0.0,0.0,0.4,0.5,-0.5,-1.0
13,Europe-Africa,2 - Internet,D - Imagen, Search Engine Advert. ($000s),8000.0,8500.0,10500.0,8250.0,7500.0,8550.0,8625.0,-375.0,-0.0434782608695652
13,Europe-Africa,2 - Internet,D - Imagen, Brand Advertising ($000s),15000.0,10000.0,14000.0,10000.0,13500.0,12500.0,13125.0,-3125.0,-0.238095238095238
13,Europe-Africa,2 - Internet,D - Imagen, Celebrity Appeal,65.0,185.0,50.0,150.0,45.0,99.0,86.25,63.75,0.7391304347826086
13,Europe-Africa,2 - Internet,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,Europe-Africa,2 - Internet,E - Volumen, Online Orders (000s),404.0,518.0,442.0,277.0,359.0,400.0,430.75,-153.75,-0.3569355774811376
13,Europe-Africa,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,404.0,518.0,442.0,277.0,359.0,400.0,430.75,-153.75,-0.3569355774811376
13,Europe-Africa,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.202,0.259,0.221,0.1385,0.1795,0.2,0.215375,-0.076875,-0.3569355774811375
13,Europe-Africa,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,45.0,44.0,0.0,0.0,17.8,22.25,-22.25,-1.0
13,Europe-Africa,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.7,4.7,0.0,0.0,1.88,2.35,-2.35,-1.0
13,Europe-Africa,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,536.0,775.0,0.0,0.0,262.2,327.75,-327.75,-1.0
13,Europe-Africa,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,536.0,775.0,0.0,0.0,262.2,327.75,-327.75,-1.0
13,Europe-Africa,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.393,0.568,0.0,0.0,0.1921999999999999,0.24025,-0.24025,-1.0
13,Asia-Pacifc,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),60.0,61.0,63.0,60.0,62.0,61.2,61.5,-1.5,-0.024390243902439
13,Asia-Pacifc,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),5.0,4.0,0.0,4.0,5.0,3.6,3.5,0.5,0.1428571428571428
13,Asia-Pacifc,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),4.8,5.2,5.7,5.7,6.5,5.58,5.55,0.1500000000000003,0.027027027027027
13,Asia-Pacifc,1 - Mayorista,B - Calidad, Model Availability,200.0,294.5,249.7,200.0,249.9,238.82,248.525,-48.525000000000006,-0.1952519867216578
13,Asia-Pacifc,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,3.0,3.0,2.0,2.0,2.4,2.5,-0.5,-0.2
13,Asia-Pacifc,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),5000.0,1500.0,5750.0,6000.0,5250.0,4700.0,4375.0,1625.0,0.3714285714285714
13,Asia-Pacifc,1 - Mayorista,C - Marketing, Retail Outlets,1949.0,607.0,1192.0,3872.0,2139.0,1951.8,1471.75,2400.25,1.6308816035332088
13,Asia-Pacifc,1 - Mayorista,D - Imagen, Brand Advertising ($000s),16000.0,3500.0,8000.0,15000.0,12500.0,11000.0,10000.0,5000.0,0.5
13,Asia-Pacifc,1 - Mayorista,D - Imagen, Celebrity Appeal,60.0,130.0,60.0,160.0,100.0,102.0,87.5,72.5,0.8285714285714286
13,Asia-Pacifc,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,Asia-Pacifc,1 - Mayorista,E - Volumen, Pairs Demanded (000s),1494.0,1022.0,916.0,2407.0,1841.0,1536.0,1318.25,1088.75,0.8259055566091409
13,Asia-Pacifc,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),2.0,157.0,-25.0,-3.0,-131.0,0.0,0.75,-3.75,-5.0
13,Asia-Pacifc,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,1496.0,1179.0,891.0,2404.0,1710.0,1536.0,1319.0,1085.0,0.8225928733889311
13,Asia-Pacifc,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.1948,0.1535,0.116,0.313,0.2227,0.2,0.17175,0.14125,0.8224163027656476
13,Asia-Pacifc,2 - Internet,A - Precio, Retail Price ($ per pair),89.0,90.0,89.0,97.0,93.0,91.6,90.25,6.75,0.074792243767313
13,Asia-Pacifc,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),4.8,5.2,5.7,5.7,6.5,5.58,5.55,0.1500000000000003,0.027027027027027
13,Asia-Pacifc,2 - Internet,B - Calidad, Model Availability,200.0,294.5,249.7,200.0,249.9,238.82,248.525,-48.525000000000006,-0.1952519867216578
13,Asia-Pacifc,2 - Internet,C - Marketing, Free Shipping,1.0,0.0,0.0,1.0,0.0,0.4,0.25,0.75,3.0
13,Asia-Pacifc,2 - Internet,D - Imagen, Search Engine Advert. ($000s),6000.0,3000.0,6000.0,8000.0,5500.0,5700.0,5125.0,2875.0,0.5609756097560976
13,Asia-Pacifc,2 - Internet,D - Imagen, Brand Advertising ($000s),16000.0,3500.0,8000.0,15000.0,12500.0,11000.0,10000.0,5000.0,0.5
13,Asia-Pacifc,2 - Internet,D - Imagen, Celebrity Appeal,60.0,130.0,60.0,160.0,100.0,102.0,87.5,72.5,0.8285714285714286
13,Asia-Pacifc,2 - Internet,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,Asia-Pacifc,2 - Internet,E - Volumen, Online Orders (000s),392.0,237.0,285.0,421.0,354.0,337.8,317.0,104.0,0.3280757097791798
13,Asia-Pacifc,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,392.0,237.0,285.0,421.0,354.0,337.8,317.0,104.0,0.3280757097791798
13,Asia-Pacifc,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.2321,0.1403,0.1687,0.2493,0.2096,0.2,0.187675,0.0616249999999999,0.3283601971493272
13,Asia-Pacifc,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,45.0,40.0,0.0,39.0,24.8,31.0,-31.0,-1.0
13,Asia-Pacifc,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.7,4.6,0.0,4.5,2.76,3.45,-3.45,-1.0
13,Asia-Pacifc,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,573.0,957.0,0.0,394.0,384.8,481.0,-481.0,-1.0
13,Asia-Pacifc,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,470.0,576.0,0.0,394.0,288.0,360.0,-360.0,-1.0
13,Asia-Pacifc,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.326,0.4,0.0,0.274,0.2,0.25,-0.25,-1.0
13,Latin America,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),65.0,67.0,63.0,65.0,66.0,65.2,65.25,-0.25,-0.003831417624521
13,Latin America,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),4.0,6.0,0.0,4.0,5.0,3.8,3.75,0.25,0.0666666666666666
13,Latin America,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),5.0,5.8,5.8,5.6,6.3,5.700000000000001,5.7250000000000005,-0.1250000000000009,-0.0218340611353713
13,Latin America,1 - Mayorista,B - Calidad, Model Availability,200.0,299.7,250.0,200.0,250.0,239.94,249.925,-49.92500000000001,-0.1997599279783935
13,Latin America,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,3.0,3.0,2.0,3.0,2.6,2.75,-0.75,-0.2727272727272727
13,Latin America,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),4000.0,1500.0,4750.0,7000.0,4500.0,4350.0,3687.5,3312.5,0.8983050847457628
13,Latin America,1 - Mayorista,C - Marketing, Retail Outlets,1734.0,569.0,792.0,1696.0,1126.0,1183.4,1055.25,640.75,0.6072020848140252
13,Latin America,1 - Mayorista,D - Imagen, Brand Advertising ($000s),9000.0,12000.0,8000.0,10000.0,10000.0,9800.0,9750.0,250.0,0.0256410256410256
13,Latin America,1 - Mayorista,D - Imagen, Celebrity Appeal,40.0,155.0,95.0,135.0,65.0,98.0,88.75,46.25,0.5211267605633803
13,Latin America,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,Latin America,1 - Mayorista,E - Volumen, Pairs Demanded (000s),1426.0,1699.0,1276.0,1875.0,1564.0,1568.0,1491.25,383.75,0.2573344509639564
13,Latin America,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),72.0,86.0,-166.0,-70.0,79.0,0.2,17.75,-87.75,-4.943661971830986
13,Latin America,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,1498.0,1785.0,1110.0,1805.0,1643.0,1568.2,1509.0,296.0,0.196156394963552
13,Latin America,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.191,0.2276,0.1416,0.2302,0.2095,0.19998,0.192425,0.0377749999999999,0.1963102507470441
13,Latin America,2 - Internet,A - Precio, Retail Price ($ per pair),92.0,100.0,89.0,105.0,99.0,97.0,95.0,10.0,0.1052631578947368
13,Latin America,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),5.0,5.8,5.8,5.6,6.3,5.700000000000001,5.7250000000000005,-0.1250000000000009,-0.0218340611353713
13,Latin America,2 - Internet,B - Calidad, Model Availability,200.0,299.7,250.0,200.0,250.0,239.94,249.925,-49.92500000000001,-0.1997599279783935
13,Latin America,2 - Internet,C - Marketing, Free Shipping,1.0,1.0,0.0,0.0,0.0,0.4,0.5,-0.5,-1.0
13,Latin America,2 - Internet,D - Imagen, Search Engine Advert. ($000s),5000.0,4000.0,6000.0,7500.0,5000.0,5500.0,5000.0,2500.0,0.5
13,Latin America,2 - Internet,D - Imagen, Brand Advertising ($000s),9000.0,12000.0,8000.0,10000.0,10000.0,9800.0,9750.0,250.0,0.0256410256410256
13,Latin America,2 - Internet,D - Imagen, Celebrity Appeal,40.0,155.0,95.0,135.0,65.0,98.0,88.75,46.25,0.5211267605633803
13,Latin America,2 - Internet,D - Imagen, Brand Reputation (prior-year image),69.0,66.0,78.0,75.0,83.0,74.2,74.0,1.0,0.0135135135135135
13,Latin America,2 - Internet,E - Volumen, Online Orders (000s),314.0,433.0,364.0,263.0,296.0,334.0,351.75,-88.75,-0.2523098791755508
13,Latin America,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,314.0,433.0,364.0,263.0,296.0,334.0,351.75,-88.75,-0.2523098791755508
13,Latin America,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.188,0.2593,0.218,0.1575,0.1772,0.2,0.210625,-0.053125,-0.2522255192878338
13,Latin America,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,50.0,40.0,0.0,0.0,18.0,22.5,-22.5,-1.0
13,Latin America,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.5,4.6,0.0,0.0,1.82,2.275,-2.275,-1.0
13,Latin America,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,524.0,191.0,0.0,0.0,143.0,178.75,-178.75,-1.0
13,Latin America,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,524.0,191.0,0.0,0.0,143.0,178.75,-178.75,-1.0
13,Latin America,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.364,0.133,0.0,0.0,0.0994,0.12425,-0.12425,-1.0
14,North America,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),60.0,63.0,76.5,66.0,68.0,66.7,66.875,-0.875,-0.0130841121495327
14,North America,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),5.0,4.0,3.0,4.0,5.0,4.2,4.25,-0.25,-0.0588235294117647
14,North America,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),5.5,5.8,6.4,6.3,6.3,6.0600000000000005,6.000000000000001,0.2999999999999989,0.0499999999999998
14,North America,1 - Mayorista,B - Calidad, Model Availability,244.2,299.9,297.9,249.0,250.0,268.2,273.0,-24.0,-0.0879120879120879
14,North America,1 - Mayorista,C - Marketing, Delivery Time (weeks),3.0,3.0,2.0,2.0,2.0,2.4,2.5,-0.5,-0.2
14,North America,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),3000.0,3000.0,9500.0,7500.0,7750.0,6150.0,5812.5,1687.5,0.2903225806451613
14,North America,1 - Mayorista,C - Marketing, Retail Outlets,1973.0,810.0,3388.0,5070.0,4209.0,3090.0,2595.0,2475.0,0.953757225433526
14,North America,1 - Mayorista,D - Imagen, Brand Advertising ($000s),18000.0,4000.0,18000.0,15000.0,15000.0,14000.0,13750.0,1250.0,0.0909090909090909
14,North America,1 - Mayorista,D - Imagen, Celebrity Appeal,0.0,40.0,60.0,160.0,230.0,98.0,82.5,77.5,0.9393939393939394
14,North America,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),64.0,73.0,80.0,78.0,84.0,75.8,75.25,2.75,0.0365448504983388
14,North America,1 - Mayorista,E - Volumen, Pairs Demanded (000s),1760.0,1291.0,1896.0,3204.0,2994.0,2229.0,1985.25,1218.75,0.6139025311673593
14,North America,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),10.0,7.0,9.0,18.0,-44.0,0.0,-4.5,22.5,-5.0
14,North America,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,1770.0,1298.0,1905.0,3222.0,2950.0,2229.0,1980.75,1241.25,0.6266565694812571
14,North America,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.1588,0.1165,0.1709,0.2891,0.2647,0.2,0.177725,0.111375,0.6266704177802787
14,North America,2 - Internet,A - Precio, Retail Price ($ per pair),90.0,94.0,109.0,106.0,101.0,100.0,98.5,7.5,0.0761421319796954
14,North America,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),5.5,5.8,6.4,6.3,6.3,6.0600000000000005,6.000000000000001,0.2999999999999989,0.0499999999999998
14,North America,2 - Internet,B - Calidad, Model Availability,244.2,299.9,297.9,249.0,250.0,268.2,273.0,-24.0,-0.0879120879120879
14,North America,2 - Internet,C - Marketing, Free Shipping,1.0,0.0,1.0,1.0,0.0,0.6,0.5,0.5,1.0
14,North America,2 - Internet,D - Imagen, Search Engine Advert. ($000s),8000.0,6000.0,14000.0,13000.0,9500.0,10100.0,9375.0,3625.0,0.3866666666666666
14,North America,2 - Internet,D - Imagen, Brand Advertising ($000s),18000.0,4000.0,18000.0,15000.0,15000.0,14000.0,13750.0,1250.0,0.0909090909090909
14,North America,2 - Internet,D - Imagen, Celebrity Appeal,0.0,40.0,60.0,160.0,230.0,98.0,82.5,77.5,0.9393939393939394
14,North America,2 - Internet,D - Imagen, Brand Reputation (prior-year image),64.0,73.0,80.0,78.0,84.0,75.8,75.25,2.75,0.0365448504983388
14,North America,2 - Internet,E - Volumen, Online Orders (000s),575.0,304.0,624.0,603.0,534.0,528.0,509.25,93.75,0.1840942562592047
14,North America,2 - Internet,E - Volumen, Pairs Sold (000s)_2 - Internet,575.0,304.0,624.0,603.0,534.0,528.0,509.25,93.75,0.1840942562592047
14,North America,2 - Internet,F - Cuota, Market Share (%)_2 - Internet,0.2178,0.1152,0.2364,0.2284,0.2023,0.2000199999999999,0.1929249999999999,0.035475,0.1838797460152909
14,North America,3 - Privada,A - Precio, Offer Price (max = $40.00),0.0,45.0,72.0,0.0,0.0,23.4,29.25,-29.25,-1.0
14,North America,3 - Privada,B - Calidad, S/Q Rating (min = 3.0 stars),0.0,4.6,4.7,0.0,0.0,1.86,2.325,-2.325,-1.0
14,North America,3 - Privada,E - Volumen, Pairs Offered (000s),0.0,429.0,1169.0,0.0,0.0,319.6,399.5,-399.5,-1.0
14,North America,3 - Privada,E - Volumen, Pairs Sold (000s)_3 - Privada,0.0,429.0,0.0,0.0,0.0,85.8,107.25,-107.25,-1.0
14,North America,3 - Privada,F - Cuota, Market Share (%)_3 - Privada,0.0,0.283,0.0,0.0,0.0,0.0566,0.07075,-0.07075,-1.0
14,Europe-Africa,1 - Mayorista,A - Precio, Wholesale Price ($ per pair),66.0,69.0,81.0,72.0,73.0,72.2,72.25,-0.25,-0.0034602076124567
14,Europe-Africa,1 - Mayorista,A - Precio, Rebate Offer ($ per pair),4.0,6.0,3.0,3.0,5.0,4.2,4.5,-1.5,-0.3333333333333333
14,Europe-Africa,1 - Mayorista,B - Calidad, S/Q Rating (1 to 10 stars),5.1,5.5,6.2,6.0,6.5,5.86,5.825,0.1749999999999998,0.0300429184549355
14,Europe-Africa,1 - Mayorista,B - Calidad, Model Availability,279.9,300.0,297.5,213.2,250.0,268.12,281.85,-68.65000000000003,-0.2435692744367572
14,Europe-Africa,1 - Mayorista,C - Marketing, Delivery Time (weeks),2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0
14,Europe-Africa,1 - Mayorista,C - Marketing, Retailer Support ($ per outlet),4000.0,6000.0,9500.0,6000.0,7000.0,6500.0,6625.0,-625.0,-0.0943396226415094
14,Europe-Africa,1 - Mayorista,C - Marketing, Retail Outlets,4217.0,1388.0,3624.0,2065.0,3628.0,2984.4,3214.25,-1149.25,-0.3575484172046356
14,Europe-Africa,1 - Mayorista,D - Imagen, Brand Advertising ($000s),20000.0,12000.0,17000.0,9000.0,14000.0,14400.0,15750.0,-6750.0,-0.4285714285714285
14,Europe-Africa,1 - Mayorista,D - Imagen, Celebrity Appeal,0.0,85.0,50.0,145.0,215.0,99.0,87.5,57.5,0.6571428571428571
14,Europe-Africa,1 - Mayorista,D - Imagen, Brand Reputation (prior-year image),64.0,73.0,80.0,78.0,84.0,75.8,75.25,2.75,0.0365448504983388
14,Europe-Africa,1 - Mayorista,E - Volumen, Pairs Demanded (000s),2586.0,1635.0,1757.0,1091.0,2317.0,1877.2,2073.75,-982.75,-0.4738999397227245
14,Europe-Africa,1 - Mayorista,E - Volumen,   Gained / Lost (due to stockouts),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14,Europe-Africa,1 - Mayorista,E - Volumen, Pairs Sold (000s)_1 - Mayorista,2586.0,1635.0,1757.0,1091.0,2317.0,1877.2,2073.75,-982.75,-0.4738999397227245
14,Europe-Africa,1 - Mayorista,F - Cuota, Market Share (%)_1 - Mayorista,0.2755,0.1742,0.1872,0.1162,0.2469,0.2,0.22095,-0.10475,-0.4740891604435392
14,Europe-Africa,2 - Internet,A - Precio, Retail Price ($ per pair),98.5,100.0,115.0,109.0,106.0,105.7,104.875,4.125,0.0393325387365911
14,Europe-Africa,2 - Internet,B - Calidad, S/Q Rating (1 to 10 stars),5.1,5.5,6.2,6.0,6.5,5.86,5.825,0.1749999999999998,0.0300429184549355
14,Europe-Africa,2 - Internet,B - Calidad, Model Availability,279.9,300.0,297.5,213.2,250.0,268.12,281.85,-68.65000000000003,-0.2435692744367572
14,Europe-Africa,2 - Internet,C - Marketing, Free Shipping,1.0,1.0,1.0,0.0,0.0,0.6,0.75,-0.75,-1.0
14,Europe-Africa,2 - Internet,D - Imagen, Search Engine Advert. ($000s),8000.0,12000.0,14500.0,8250.0,9000.0,10350.0,10875.0,-2625.0,-0.2413793103448276
14,Europe-Africa,2 - Internet,D - Imagen, Brand Advertising ($000s),20000.0,12000.0,17000.0,9000.0,14000.0,14400.0,15750.0,-6750.0,-0.4285714285714285
14,Europe-Africa,2 - Internet,D - Imagen, Celebrity Appeal,0.0,85.0,50.0,145.0,215.0,99.0,87.5,57.5,0.6571428571428571
